id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.description.sponsorship[],dc.identifier.uri,dc.publisher[],dc.subject[],dc.title[],dc.title[en_US]
"cf4ffa08-11d0-4b4d-a188-adbbb91888e3","108/20","ISO 5725-2 : 1994/Cor 1 : 2002","2021-04-09T07:20:25Z","2016-12-02T07:37:20Z","2021-04-09T07:20:25Z","2016-12-02T07:37:20Z","1994","Made available in DSpace on 2016-12-02T07:37:20Z (GMT). No. of bitstreams: 1
iso_5725-2_cor_1.pdf: 117254 bytes, checksum: 8db6c136c8b1634fc82209354a0b3956 (MD5)
  Previous issue date: 1994||Made available in DSpace on 2021-04-09T07:20:25Z (GMT). No. of bitstreams: 1
iso_5725-2_cor_1.pdf: 117254 bytes, checksum: 8db6c136c8b1634fc82209354a0b3956 (MD5)
  Previous issue date: 1994",,"http://localhost:8080/xmlui/handle/108/19847",,,"Accuracy (trueness and precision) of measurement methods and results -- Part 2: Basic method for the determination of repeatability and reproducibility of a standard measurement method -- Technical Corrigendum 1",
"d06141a3-f4f9-417c-a6f7-ff8ec4746992","108/20","BS EN 12164 : 2016","2021-04-09T07:24:10Z","2017-07-24T04:25:28Z","2021-04-09T07:24:10Z","2017-07-24T04:25:28Z","2016","Submitted by Tushar Sangamnerkar (tdsangamnerkar@arde.org) on 2017-07-24T04:25:28Z
No. of bitstreams: 1
BS EN 12164.pdf: 2788721 bytes, checksum: 1d9201d60b0b4fe5d003f4cbe0e155c5 (MD5)||Made available in DSpace on 2017-07-24T04:25:28Z (GMT). No. of bitstreams: 1
BS EN 12164.pdf: 2788721 bytes, checksum: 1d9201d60b0b4fe5d003f4cbe0e155c5 (MD5)
  Previous issue date: 2016||Made available in DSpace on 2021-04-09T07:24:10Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
BS EN 12164.pdf: 2788721 bytes, checksum: 1d9201d60b0b4fe5d003f4cbe0e155c5 (MD5)
  Previous issue date: 2016",,"http://localhost:8080/xmlui/handle/108/150146",,,,"Copper and copper alloys - Rod for free machining purposes"
"d0a19aa7-9888-48cb-9c91-f27be3859a67","108/20","ISO 1585 : 1992","2021-04-09T07:20:14Z","2016-12-02T07:37:20Z","2021-04-09T07:20:14Z","2016-12-02T07:37:20Z","1992","Made available in DSpace on 2016-12-02T07:37:20Z (GMT). No. of bitstreams: 1
1585.pdf: 4116037 bytes, checksum: 8ed26e11a6f5608bf9c551a242268fda (MD5)
  Previous issue date: 1992||Made available in DSpace on 2021-04-09T07:20:14Z (GMT). No. of bitstreams: 1
1585.pdf: 4116037 bytes, checksum: 8ed26e11a6f5608bf9c551a242268fda (MD5)
  Previous issue date: 1992",,"http://localhost:8080/xmlui/handle/108/19844",,,"Road vehicles -- Engine test code -- Net power",
"d0e55169-ab9f-4f66-b3a8-e33ec7976d33","108/20","BS 2870 : 1980","2021-04-09T07:24:15Z","2018-08-01T05:02:58Z","2021-04-09T07:24:15Z","2018-08-01T05:02:58Z","1980","Submitted by Tushar Sangamnerkar (tdsangamnerkar@arde.org) on 2018-08-01T05:02:57Z
No. of bitstreams: 1
BS 2870.pdf: 1542817 bytes, checksum: 598ddf839b4014b04b431b5de174bc99 (MD5)||Made available in DSpace on 2018-08-01T05:02:58Z (GMT). No. of bitstreams: 1
BS 2870.pdf: 1542817 bytes, checksum: 598ddf839b4014b04b431b5de174bc99 (MD5)
  Previous issue date: 1980||Made available in DSpace on 2021-04-09T07:24:15Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
BS 2870.pdf: 1542817 bytes, checksum: 598ddf839b4014b04b431b5de174bc99 (MD5)
  Previous issue date: 1980",,"http://localhost:8080/xmlui/handle/108/154080",,,,"Rolled copper and copper alloys : sheet, strip and foil"
"d13d15a1-fed2-4613-ac71-4920e55d2815","108/20","ISO 610 : 1990","2021-04-09T07:19:22Z","2016-12-02T07:37:11Z","2021-04-09T07:19:22Z","2016-12-02T07:37:11Z","1990","Made available in DSpace on 2016-12-02T07:37:11Z (GMT). No. of bitstreams: 1
610.pdf: 3402248 bytes, checksum: 67638867a97057d0922d88ad451933ec (MD5)
  Previous issue date: 1990||Made available in DSpace on 2021-04-09T07:19:22Z (GMT). No. of bitstreams: 1
610.pdf: 3402248 bytes, checksum: 67638867a97057d0922d88ad451933ec (MD5)
  Previous issue date: 1990",,"http://localhost:8080/xmlui/handle/108/19747",,,"High-tensile steel chains (round link) for chain conveyors and coal ploughs",
"d175ebf5-2075-444b-a33b-1a22c697998c","108/20","BS EN 102T7-6 : I999","2021-04-09T07:22:05Z","2016-12-02T07:37:32Z","2021-04-09T07:22:05Z","2016-12-02T07:37:32Z","1999","Made available in DSpace on 2016-12-02T07:37:32Z (GMT). No. of bitstreams: 1
sp6415.pdf: 1861499 bytes, checksum: 08431fee8be529007eaec0b55ca05544 (MD5)
  Previous issue date: 1999||Made available in DSpace on 2021-04-09T07:22:05Z (GMT). No. of bitstreams: 1
sp6415.pdf: 1861499 bytes, checksum: 08431fee8be529007eaec0b55ca05544 (MD5)
  Previous issue date: 1999",,"http://localhost:8080/xmlui/handle/108/19985",,"SP6415||britstd||ardedig","Bright steel products - Technical delivery conditions : Pt.5 : Steels for quenching and tempering",
"d1774821-6e42-45f0-91c1-dfbd5654598e","108/20","ISO 320 : 1981","2021-04-09T07:20:59Z","2016-12-02T07:37:26Z","2021-04-09T07:20:59Z","2016-12-02T07:37:26Z","1981","Made available in DSpace on 2016-12-02T07:37:26Z (GMT). No. of bitstreams: 1
320.pdf: 1358819 bytes, checksum: 95570562f597c3ba6c9ef99711a1a6e1 (MD5)
  Previous issue date: 1981||Made available in DSpace on 2021-04-09T07:20:59Z (GMT). No. of bitstreams: 1
320.pdf: 1358819 bytes, checksum: 95570562f597c3ba6c9ef99711a1a6e1 (MD5)
  Previous issue date: 1981",,"http://localhost:8080/xmlui/handle/108/19912",,,"Manganese ores -- Determination of sulphur content -- Barium sulphate gravimetric methods and sulphur dioxide titrimetric method after combustion",
"d21f6b01-38dd-46a8-8ab8-68035f701599","108/20","DIN EN 10163-3 : 2005","2021-04-09T07:23:08Z","2016-12-02T07:37:44Z","2021-04-09T07:23:08Z","2016-12-02T07:37:44Z","2005","Made available in DSpace on 2016-12-02T07:37:44Z (GMT). No. of bitstreams: 1
din-en-10163-3-2005.pdf: 758807 bytes, checksum: b26d51bb3b82d6bb5ac9d2135923765b (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:23:08Z (GMT). No. of bitstreams: 1
din-en-10163-3-2005.pdf: 758807 bytes, checksum: b26d51bb3b82d6bb5ac9d2135923765b (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/20087",,"dinstd","Delivery requirements for surface condition of hot rolled steel plate, wide flats and sections - Part 3: Sections",
"d2742b46-a1cd-4dab-95fc-5df9cff90cdf","108/20","ISO 22 : 1991","2021-04-09T07:19:49Z","2016-12-02T07:37:17Z","2021-04-09T07:19:49Z","2016-12-02T07:37:17Z","1991","Made available in DSpace on 2016-12-02T07:37:17Z (GMT). No. of bitstreams: 1
22.pdf: 890860 bytes, checksum: 25e4f6dc7091b3000346b16533500b22 (MD5)
  Previous issue date: 1991||Made available in DSpace on 2021-04-09T07:19:49Z (GMT). No. of bitstreams: 1
22.pdf: 890860 bytes, checksum: 25e4f6dc7091b3000346b16533500b22 (MD5)
  Previous issue date: 1991",,"http://localhost:8080/xmlui/handle/108/19804",,,"Belt drives -- Flat transmission belts and corresponding pulleys -- Dimensions and tolerances",
"d2f4e84b-a23a-45e3-b528-4f4d726dc0b8","108/20","DIN EN 10222-1 : 2002","2021-04-09T07:22:42Z","2016-12-02T07:37:43Z","2021-04-09T07:22:42Z","2016-12-02T07:37:43Z","2002","Made available in DSpace on 2016-12-02T07:37:43Z (GMT). No. of bitstreams: 1
din-en-10222-1-2002.pdf: 1257550 bytes, checksum: c2f97975e65d1f5df282d8a9603a2d2f (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-04-09T07:22:42Z (GMT). No. of bitstreams: 1
din-en-10222-1-2002.pdf: 1257550 bytes, checksum: c2f97975e65d1f5df282d8a9603a2d2f (MD5)
  Previous issue date: 2002",,"http://localhost:8080/xmlui/handle/108/20075",,"dinstd","Steel forgings for pressure purposes - Part 1: General requirements for open die forgings (includes Amendment A1:2002)",
"d349dd04-9bd5-44ce-826e-9a3063668b3e","108/20","BS EN 10089 : 2002","2021-04-09T07:22:45Z","2016-12-02T07:37:39Z","2021-04-09T07:22:45Z","2016-12-02T07:37:39Z","2002","Made available in DSpace on 2016-12-02T07:37:39Z (GMT). No. of bitstreams: 1
sp8448.pdf: 5992734 bytes, checksum: 787a1316c6692f66eda3c7b179e705ef (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-04-09T07:22:45Z (GMT). No. of bitstreams: 1
sp8448.pdf: 5992734 bytes, checksum: 787a1316c6692f66eda3c7b179e705ef (MD5)
  Previous issue date: 2002",,"http://localhost:8080/xmlui/handle/108/20027",,"SP8448||britstd||ardedig","Hot rolled steels for quenched and tempered springs- Technical delivery conditions",
"d447f152-ef08-4cee-8117-02ab24aa85bf","108/20","ISO 315 : 1984","2021-04-09T07:19:12Z","2016-12-02T07:37:05Z","2021-04-09T07:19:12Z","2016-12-02T07:37:05Z","1984","Made available in DSpace on 2016-12-02T07:37:05Z (GMT). No. of bitstreams: 1
315.pdf: 1446055 bytes, checksum: c17548e0e339d65c59fb20d5e1c40de6 (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-04-09T07:19:12Z (GMT). No. of bitstreams: 1
315.pdf: 1446055 bytes, checksum: c17548e0e339d65c59fb20d5e1c40de6 (MD5)
  Previous issue date: 1984",,"http://localhost:8080/xmlui/handle/108/19695",,,"Manganese ores and concentrates -- Determination of nickel content -- Dimethylglyoxime spectrometric method and flame atomic absorption spectrometric method",
"d4852763-f050-4d33-93ea-c6382e36021f","108/20","ISO 10137 : 2007","2021-04-09T07:19:41Z","2016-12-02T07:37:13Z","2021-04-09T07:19:41Z","2016-12-02T07:37:13Z","2007","Made available in DSpace on 2016-12-02T07:37:13Z (GMT). No. of bitstreams: 1
10137.pdf: 680834 bytes, checksum: 871fe1685cba9a19fc0a5726ac39cfd5 (MD5)
  Previous issue date: 2007||Made available in DSpace on 2021-04-09T07:19:41Z (GMT). No. of bitstreams: 1
10137.pdf: 680834 bytes, checksum: 871fe1685cba9a19fc0a5726ac39cfd5 (MD5)
  Previous issue date: 2007",,"http://localhost:8080/xmlui/handle/108/19771",,,"Bases for design of structures - Serviceability of buildings and walkways against vibrations",
"d48fcf8d-2101-49f2-a73c-0d6c605fc482","108/20","ISO/IEC 27002 : 2005","2021-04-09T07:20:38Z","2016-12-02T07:37:24Z","2021-04-09T07:20:38Z","2016-12-02T07:37:24Z","2005","Made available in DSpace on 2016-12-02T07:37:24Z (GMT). No. of bitstreams: 1
27002.pdf: 1208361 bytes, checksum: f955c1f3c8ea04c57d1458dc9dc61f35 (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:20:38Z (GMT). No. of bitstreams: 1
27002.pdf: 1208361 bytes, checksum: f955c1f3c8ea04c57d1458dc9dc61f35 (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/19893",,,"Information technology -- Security techniques -- Code of practice for information security management",
"d5008b94-3309-445c-9028-01da5b7852df","108/20","BS 1449-Pt.1.8 : 1991","2021-04-09T07:21:14Z","2016-12-02T07:37:27Z","2021-04-09T07:21:14Z","2016-12-02T07:37:27Z","1991","Made available in DSpace on 2016-12-02T07:37:27Z (GMT). No. of bitstreams: 1
bs 1449 pt1.8.pdf: 321050 bytes, checksum: 119b2dc31bcf1fc2f7987941007b2b5c (MD5)
  Previous issue date: 1991||Made available in DSpace on 2021-04-09T07:21:14Z (GMT). No. of bitstreams: 1
bs 1449 pt1.8.pdf: 321050 bytes, checksum: 119b2dc31bcf1fc2f7987941007b2b5c (MD5)
  Previous issue date: 1991",,"http://localhost:8080/xmlui/handle/108/19929",,"britstd","Steel plate, sheet and strip. Carbon and carbon-manganese plate, sheet and strip. Specification for hot rolled narrow strip based on formability",
"d5bf97cc-e566-41a3-90fb-99c6c445dea1","108/20","ISO 8256 : 2004","2021-04-09T07:23:24Z","2016-12-02T07:37:45Z","2021-04-09T07:23:24Z","2016-12-02T07:37:45Z","2004","Made available in DSpace on 2016-12-02T07:37:45Z (GMT). No. of bitstreams: 1
8256.pdf: 291070 bytes, checksum: b2bf97dc7edc106259eedd5dbd7a672e (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-04-09T07:23:24Z (GMT). No. of bitstreams: 1
8256.pdf: 291070 bytes, checksum: b2bf97dc7edc106259eedd5dbd7a672e (MD5)
  Previous issue date: 2004",,"http://localhost:8080/xmlui/handle/108/20098",,,"Plastics -- Determination of tensile-impact strength",
"d5c3c291-dc5b-4630-8b43-1198bae4ec70","108/20","ISO 492 : 2002","2021-04-09T07:23:12Z","2016-12-02T07:37:42Z","2021-04-09T07:23:12Z","2016-12-02T07:37:42Z","2002","Made available in DSpace on 2016-12-02T07:37:42Z (GMT). No. of bitstreams: 1
492.pdf: 323083 bytes, checksum: 85a7135a45a86fc3185aaa3eddb61ee7 (MD5)
  Previous issue date: 2002||Made available in DSpace on 2021-04-09T07:23:12Z (GMT). No. of bitstreams: 1
492.pdf: 323083 bytes, checksum: 85a7135a45a86fc3185aaa3eddb61ee7 (MD5)
  Previous issue date: 2002",,"http://localhost:8080/xmlui/handle/108/20068",,,"Rolling bearings -- Radial bearings -- Tolerances",
"d5eda18f-5f69-4144-8efb-dfdd2577e5e4","108/20","ISO 2409 : 2007","2021-04-09T07:24:16Z","2020-01-14T09:18:05Z","2021-04-09T07:24:16Z","2020-01-14T09:18:05Z","2007","Submitted by Tushar Sangamnerkar (tdsangamnerkar@arde.org) on 2020-01-14T09:18:05Z
No. of bitstreams: 1
ISO 2409-2007.pdf: 364093 bytes, checksum: 63a8003944caaafd4f121599f2c33bcb (MD5)||Made available in DSpace on 2020-01-14T09:18:05Z (GMT). No. of bitstreams: 1
ISO 2409-2007.pdf: 364093 bytes, checksum: 63a8003944caaafd4f121599f2c33bcb (MD5)
  Previous issue date: 2007||Made available in DSpace on 2021-04-09T07:24:16Z (GMT). No. of bitstreams: 2
license.txt: 1748 bytes, checksum: 8a4605be74aa9ea9d79846c1fba20a33 (MD5)
ISO 2409-2007.pdf: 364093 bytes, checksum: 63a8003944caaafd4f121599f2c33bcb (MD5)
  Previous issue date: 2007",,"http://localhost:8080/xmlui/handle/108/156385",,,,"Paints and varnishes — Cross-cut test"
"d748b4ca-3f6c-4cd2-84ad-03e45ae4870b","108/20","ISO 242 : 1975","2021-04-09T07:19:06Z","2016-12-02T07:37:05Z","2021-04-09T07:19:06Z","2016-12-02T07:37:05Z","1975","Made available in DSpace on 2016-12-02T07:37:05Z (GMT). No. of bitstreams: 1
242.pdf: 428389 bytes, checksum: e066c728aaf17b4ee622070973040d61 (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-04-09T07:19:06Z (GMT). No. of bitstreams: 1
242.pdf: 428389 bytes, checksum: e066c728aaf17b4ee622070973040d61 (MD5)
  Previous issue date: 1975",,"http://localhost:8080/xmlui/handle/108/19693",,,"Carbide tips for brazing on turning tools",
"d772a044-a177-4092-b4c8-7434cb77cedc","108/20","ISO 235 : 1980","2021-04-09T07:19:30Z","2016-12-02T07:37:11Z","2021-04-09T07:19:30Z","2016-12-02T07:37:11Z","1980","Made available in DSpace on 2016-12-02T07:37:11Z (GMT). No. of bitstreams: 1
235.pdf: 2291692 bytes, checksum: e9e823208e1c85eff587326ad71880c5 (MD5)
  Previous issue date: 1980||Made available in DSpace on 2021-04-09T07:19:30Z (GMT). No. of bitstreams: 1
235.pdf: 2291692 bytes, checksum: e9e823208e1c85eff587326ad71880c5 (MD5)
  Previous issue date: 1980",,"http://localhost:8080/xmlui/handle/108/19748",,,"Parallel shank jobber and stub series drills and Morse taper shank drills",
"d788ddb3-f9fc-413e-aa0e-024dbb228ebc","108/20","ISO 7203-1 : 2011","2021-04-09T07:20:24Z","2016-12-02T07:37:22Z","2021-04-09T07:20:24Z","2016-12-02T07:37:22Z","2011","Made available in DSpace on 2016-12-02T07:37:22Z (GMT). No. of bitstreams: 1
7203-1_2011.pdf: 1234749 bytes, checksum: 6c1547e8f200d1a577b3d53371429aa2 (MD5)
  Previous issue date: 2011||Made available in DSpace on 2021-04-09T07:20:24Z (GMT). No. of bitstreams: 1
7203-1_2011.pdf: 1234749 bytes, checksum: 6c1547e8f200d1a577b3d53371429aa2 (MD5)
  Previous issue date: 2011",,"http://localhost:8080/xmlui/handle/108/19861",,,"Fire extinguishing media -- Foam concentrates -- Part 1: Specification for low expansion foam concentrates for top application to water-immiscible liquids",
"d7cdad24-0239-4383-affa-8958f6f57c82","108/20","DIN EN 10025-2 : 2005","2021-04-09T07:21:22Z","2016-12-02T07:37:37Z","2021-04-09T07:21:22Z","2016-12-02T07:37:37Z","2005","Made available in DSpace on 2016-12-02T07:37:37Z (GMT). No. of bitstreams: 1
din-en-10025-2-2005.pdf: 4740044 bytes, checksum: 1e4a9555e85f5cdcadd9b6327fade16a (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:21:22Z (GMT). No. of bitstreams: 1
din-en-10025-2-2005.pdf: 4740044 bytes, checksum: 1e4a9555e85f5cdcadd9b6327fade16a (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/20015",,"dinstd","Hot rolled products of structural steels - Part 2: Technical delivery conditions for non-alloy structural steels",
"d8386dc5-7c95-4339-ac9a-c0186f3574b7","108/20","ISO 10993-11 : 2006","2021-04-09T07:19:19Z","2016-12-02T07:37:08Z","2021-04-09T07:19:19Z","2016-12-02T07:37:08Z","2006","Made available in DSpace on 2016-12-02T07:37:08Z (GMT). No. of bitstreams: 1
10993-11.pdf: 290825 bytes, checksum: 19ffb63906db7cc708cfc3e43f5dc7a4 (MD5)
  Previous issue date: 2006||Made available in DSpace on 2021-04-09T07:19:19Z (GMT). No. of bitstreams: 1
10993-11.pdf: 290825 bytes, checksum: 19ffb63906db7cc708cfc3e43f5dc7a4 (MD5)
  Previous issue date: 2006",,"http://localhost:8080/xmlui/handle/108/19719",,,"Biological evaluation of medical devices -- Part 11: Tests for systemic toxicity",
"d874c4e2-a8c9-4363-84f3-75c296b2f6b0","108/20","ISO/TR 8550-1 : 2007","2021-04-09T07:23:32Z","2016-12-02T07:37:46Z","2021-04-09T07:23:32Z","2016-12-02T07:37:46Z","2007","Made available in DSpace on 2016-12-02T07:37:46Z (GMT). No. of bitstreams: 1
8550-1.pdf: 474288 bytes, checksum: c5806f995dc513c7d2afc271304113a4 (MD5)
  Previous issue date: 2007||Made available in DSpace on 2021-04-09T07:23:32Z (GMT). No. of bitstreams: 1
8550-1.pdf: 474288 bytes, checksum: c5806f995dc513c7d2afc271304113a4 (MD5)
  Previous issue date: 2007",,"http://localhost:8080/xmlui/handle/108/20107",,,"Guidance on the selection and usage of acceptance sampling systems for inspection of discrete items in lots -- Part 1: Acceptance sampling",
"d8d88e7b-8b58-4a5e-9869-4d029c04d378","108/20","ISO/IEC Guide 53 : 2005","2021-04-09T07:24:54Z","2016-12-02T07:36:59Z","2021-04-09T07:24:54Z","2016-12-02T07:36:59Z","2005","Made available in DSpace on 2016-12-02T07:36:59Z (GMT). No. of bitstreams: 1
guide_53.pdf: 237934 bytes, checksum: 7ef651f4b6d9db921472e8565b11a4ac (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:24:54Z (GMT). No. of bitstreams: 1
guide_53.pdf: 237934 bytes, checksum: 7ef651f4b6d9db921472e8565b11a4ac (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/19656",,,"Conformity assessment -- Guidance on the use of an organization's quality management system in product certification",
"d91f74a9-8fa2-4337-a57b-935edfb3e0c4","108/20","ISO 4498 : 2010","2021-04-09T07:20:55Z","2016-12-02T07:37:25Z","2021-04-09T07:20:55Z","2016-12-02T07:37:25Z","2010","Made available in DSpace on 2016-12-02T07:37:25Z (GMT). No. of bitstreams: 1
4498.pdf: 221377 bytes, checksum: ce0948ffabee01ab9b458bae73cecbf4 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-04-09T07:20:55Z (GMT). No. of bitstreams: 1
4498.pdf: 221377 bytes, checksum: ce0948ffabee01ab9b458bae73cecbf4 (MD5)
  Previous issue date: 2010",,"http://localhost:8080/xmlui/handle/108/19901",,,"Sintered metal materials, excluding hardmetals -- Determination of apparent hardness and microhardness",
"d96d5e67-1099-4afe-93f8-0ebe7302f012","108/20","ISO 237 : 1975","2021-04-09T07:19:01Z","2016-12-02T07:37:01Z","2021-04-09T07:19:01Z","2016-12-02T07:37:01Z","1975","Made available in DSpace on 2016-12-02T07:37:01Z (GMT). No. of bitstreams: 1
237.pdf: 1102752 bytes, checksum: 0e2e29d721ea16a25fdd3082558c80cc (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-04-09T07:19:01Z (GMT). No. of bitstreams: 1
237.pdf: 1102752 bytes, checksum: 0e2e29d721ea16a25fdd3082558c80cc (MD5)
  Previous issue date: 1975",,"http://localhost:8080/xmlui/handle/108/19666",,,"Rotating tools with parallel shanks -- Diameters of shanks and sizes of driving squares",
"db44394e-3300-4365-9964-7a538fc4015b","108/20","ISO 243 : 1975","2021-04-09T07:19:38Z","2016-12-02T07:37:13Z","2021-04-09T07:19:38Z","2016-12-02T07:37:13Z","1975","Made available in DSpace on 2016-12-02T07:37:13Z (GMT). No. of bitstreams: 1
243.pdf: 835785 bytes, checksum: 3612bf111d7f5e8325b96f65d4918f9d (MD5)
  Previous issue date: 1975||Made available in DSpace on 2021-04-09T07:19:38Z (GMT). No. of bitstreams: 1
243.pdf: 835785 bytes, checksum: 3612bf111d7f5e8325b96f65d4918f9d (MD5)
  Previous issue date: 1975",,"http://localhost:8080/xmlui/handle/108/19770",,,"Turning tools with carbide tips -- External tools",
"db82b1e9-85f9-41e9-9ce2-43e9e459056f","108/20","ISO 105-F02 : 2009","2021-04-09T07:24:47Z","2016-12-02T07:36:58Z","2021-04-09T07:24:47Z","2016-12-02T07:36:58Z","2009","Made available in DSpace on 2016-12-02T07:36:58Z (GMT). No. of bitstreams: 1
105-f02.pdf: 125316 bytes, checksum: 06d727c75b2751586e20afc9be991e4a (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-04-09T07:24:47Z (GMT). No. of bitstreams: 1
105-f02.pdf: 125316 bytes, checksum: 06d727c75b2751586e20afc9be991e4a (MD5)
  Previous issue date: 2009",,"http://localhost:8080/xmlui/handle/108/19649",,,"Textiles -- Tests for colour fastness -- Part F02: Specification for cotton and viscose adjacent fabrics",
"dbc96544-3baf-4526-8ecd-5737387f0208","108/20","ISO 31000 : 2009","2021-04-09T07:19:46Z","2016-12-02T07:37:18Z","2021-04-09T07:19:46Z","2016-12-02T07:37:18Z","2009","Made available in DSpace on 2016-12-02T07:37:18Z (GMT). No. of bitstreams: 1
31000.pdf: 448514 bytes, checksum: 0af8001b9763aa910465e297b4beade9 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-04-09T07:19:46Z (GMT). No. of bitstreams: 1
31000.pdf: 448514 bytes, checksum: 0af8001b9763aa910465e297b4beade9 (MD5)
  Previous issue date: 2009",,"http://localhost:8080/xmlui/handle/108/19821",,,"Risk management -- Principles and guidelines",
"dc1c26ae-5561-46db-968f-22bbf1e74001","108/20","ISO 6106 : 2005","2021-04-09T07:20:33Z","2016-12-02T07:37:21Z","2021-04-09T07:20:33Z","2016-12-02T07:37:21Z","2005","Made available in DSpace on 2016-12-02T07:37:21Z (GMT). No. of bitstreams: 1
6106.pdf: 181235 bytes, checksum: 86c113118fd7073d4fdcc8fd1eb46f73 (MD5)
  Previous issue date: 2005||Made available in DSpace on 2021-04-09T07:20:33Z (GMT). No. of bitstreams: 1
6106.pdf: 181235 bytes, checksum: 86c113118fd7073d4fdcc8fd1eb46f73 (MD5)
  Previous issue date: 2005",,"http://localhost:8080/xmlui/handle/108/19856",,,"Abrasive products -- Checking the grit size of superabrasives",
"dc23e057-5a7c-4a68-b636-1d25e01711e4","108/20","ISO 10002 : 2004","2021-04-09T07:19:01Z","2016-12-02T07:37:01Z","2021-04-09T07:19:01Z","2016-12-02T07:37:01Z","2004","Made available in DSpace on 2016-12-02T07:37:01Z (GMT). No. of bitstreams: 1
10002.pdf: 529403 bytes, checksum: 29ba38db9267426c7007d98664ca3ffa (MD5)
  Previous issue date: 2004||Made available in DSpace on 2021-04-09T07:19:01Z (GMT). No. of bitstreams: 1
10002.pdf: 529403 bytes, checksum: 29ba38db9267426c7007d98664ca3ffa (MD5)
  Previous issue date: 2004",,"http://localhost:8080/xmlui/handle/108/19665",,,"Quality management -- Customer satisfaction -- Guidelines for complaints handling in organizations",
"dc6f810f-90ba-483f-af62-533e52d16526","108/20","ISO 105-F10 : 1989","2021-04-09T07:20:02Z","2016-12-02T07:37:16Z","2021-04-09T07:20:02Z","2016-12-02T07:37:16Z","1989","Made available in DSpace on 2016-12-02T07:37:16Z (GMT). No. of bitstreams: 1
105-f10.pdf: 1031173 bytes, checksum: a43f23650367e93b02483a02c9c1ec04 (MD5)
  Previous issue date: 1989||Made available in DSpace on 2021-04-09T07:20:02Z (GMT). No. of bitstreams: 1
105-f10.pdf: 1031173 bytes, checksum: a43f23650367e93b02483a02c9c1ec04 (MD5)
  Previous issue date: 1989",,"http://localhost:8080/xmlui/handle/108/19796",,,"Textiles -- Tests for colour fastness -- Part F10: Specification for adjacent fabric: Multifibre",
"dd1b0212-3e89-4d88-912b-a9aded84cdff","108/20","ISO 965-3 : 1998/Cor 1 : 2009","2021-04-09T07:19:37Z","2016-12-02T07:37:12Z","2021-04-09T07:19:37Z","2016-12-02T07:37:12Z","1998","Made available in DSpace on 2016-12-02T07:37:12Z (GMT). No. of bitstreams: 1
iso_965-3_cor_1.pdf: 122265 bytes, checksum: 856708a29a32ecf90aa789bacce97b96 (MD5)
  Previous issue date: 1998||Made available in DSpace on 2021-04-09T07:19:37Z (GMT). No. of bitstreams: 1
iso_965-3_cor_1.pdf: 122265 bytes, checksum: 856708a29a32ecf90aa789bacce97b96 (MD5)
  Previous issue date: 1998",,"http://localhost:8080/xmlui/handle/108/19761",,,"ISO general purpose metric screw threads -- Tolerances -- Part 3: Deviations for constructional screw threads -- Technical Corrigendum 1",
