id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.subject[],dc.title[],dc.title[en_US]
"82f0796e-65ff-493e-aa0e-680ed8874f3b","108/45",,"ARDE/SPECN/684 : 2012","2021-06-08T06:52:22Z","2016-11-24T06:07:05Z","2021-06-08T06:52:22Z","2016-11-24T06:07:05Z",,"2012","Made available in DSpace on 2016-11-24T06:07:05Z (GMT). No. of bitstreams: 2
license.txt: 1845 bytes, checksum: 6e4008b184a6544333dced57ae9214a0 (MD5)
Specification_CQB_ammn_April_2012.pdf: 681128 bytes, checksum: 989a31f30e641381d3e1392fa19dc482 (MD5)
  Previous issue date: 2012||Made available in DSpace on 2021-06-08T06:52:22Z (GMT). No. of bitstreams: 2
Specification_CQB_ammn_April_2012.pdf: 681128 bytes, checksum: 989a31f30e641381d3e1392fa19dc482 (MD5)
license.txt: 1845 bytes, checksum: 6e4008b184a6544333dced57ae9214a0 (MD5)
  Previous issue date: 2012","http://localhost:8080/xmlui/handle/108/1223438","ARDE/SPEC/684","PROVISIONAL SPECIFICATION FOR CARTRIDGE, SA BALL 5.56 mm CQB (Specification to govern manufacture, filling, inspection, Packing & Supply)",
"82f8c409-3029-497e-92ce-9197840a6f41","108/45",,"ARDE PS 122","2021-06-08T06:50:48Z","2016-11-24T06:07:53Z","2021-06-08T06:50:48Z","2016-11-24T06:07:53Z",,,"Made available in DSpace on 2016-11-24T06:07:53Z (GMT). No. of bitstreams: 1
ss00448.pdf: 1866507 bytes, checksum: 657514e8a6597dbdc6fac2008fba676d (MD5)||Made available in DSpace on 2021-06-08T06:50:48Z (GMT). No. of bitstreams: 1
ss00448.pdf: 1866507 bytes, checksum: 657514e8a6597dbdc6fac2008fba676d (MD5)","http://localhost:8080/xmlui/handle/108/325","ardedig","CARTRIDGE CANOPY JETTISONING CLAMSHELL FOR KIRAN AIRCRAFT FILLED",
"83088f9c-d40b-4bfe-8b73-e3943512d195","108/45",,"ARDE SPEC 301","2021-06-08T06:51:32Z","2016-11-24T06:08:03Z","2021-06-08T06:51:32Z","2016-11-24T06:08:03Z",,"1983","Made available in DSpace on 2016-11-24T06:08:03Z (GMT). No. of bitstreams: 1
ss00319.pdf: 12214886 bytes, checksum: b9eac07b710017d63a4e95cf181a25b9 (MD5)
  Previous issue date: 1983||Made available in DSpace on 2021-06-08T06:51:32Z (GMT). No. of bitstreams: 1
ss00319.pdf: 12214886 bytes, checksum: b9eac07b710017d63a4e95cf181a25b9 (MD5)
  Previous issue date: 1983","http://localhost:8080/xmlui/handle/108/381","ARDE/SPECN/301||ardedig","MORTAR BOMB 81MM ILLUMINATING 1A FILLED",
"83707769-300f-4bac-bd1c-76a8b91b470a","108/45",,"ARDE SPEC 307","2021-06-08T06:50:44Z","2016-11-24T06:07:12Z","2021-06-08T06:50:44Z","2016-11-24T06:07:12Z",,"1984","Made available in DSpace on 2016-11-24T06:07:12Z (GMT). No. of bitstreams: 1
ss00325.pdf: 3301390 bytes, checksum: 5256cdbc665ef28c0ac194a999910250 (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-06-08T06:50:44Z (GMT). No. of bitstreams: 1
ss00325.pdf: 3301390 bytes, checksum: 5256cdbc665ef28c0ac194a999910250 (MD5)
  Previous issue date: 1984","http://localhost:8080/xmlui/handle/108/65","ARDE/SPECN/307||ardedig","DELAY UNIT ASSEMBLY FOR AIR DROPPED UNDERWATER GRENADE",
"83818b0a-6809-4d27-b861-3230f14608d1","108/45",,"ARDE SPEC 335","2021-06-08T06:49:06Z","2016-11-24T06:07:42Z","2021-06-08T06:49:06Z","2016-11-24T06:07:42Z",,"1985","Made available in DSpace on 2016-11-24T06:07:42Z (GMT). No. of bitstreams: 1
ss00340.pdf: 8892746 bytes, checksum: a350ffddc20f900dc631d9092bdb8700 (MD5)
  Previous issue date: 1985||Made available in DSpace on 2021-06-08T06:49:06Z (GMT). No. of bitstreams: 1
ss00340.pdf: 8892746 bytes, checksum: a350ffddc20f900dc631d9092bdb8700 (MD5)
  Previous issue date: 1985","http://localhost:8080/xmlui/handle/108/256","ARDE/SPECN/335||ardedig","MORTAR BOMB 120MM ILLUMINATING 1A EMPTY COMPONENTS",
"83b8a8f3-3b48-4e57-a8bd-59ecce6aad47","108/45",,"ARDE PS 96","2021-06-08T06:49:27Z","2016-11-24T06:07:09Z","2021-06-08T06:49:27Z","2016-11-24T06:07:09Z",,,"Made available in DSpace on 2016-11-24T06:07:09Z (GMT). No. of bitstreams: 1
ss00420.pdf: 7405699 bytes, checksum: 3f8e896366319300d6f577b352ec6313 (MD5)||Made available in DSpace on 2021-06-08T06:49:27Z (GMT). No. of bitstreams: 1
ss00420.pdf: 7405699 bytes, checksum: 3f8e896366319300d6f577b352ec6313 (MD5)","http://localhost:8080/xmlui/handle/108/50","ardedig","CARTRIDGE JETTISONING DROP TANK AND TANK ADAPTER I-20 FOR HF-24 AIRCRAFT FILLED",
"8458abdc-9238-41d1-9ce9-27e14341fcb7","108/45",,"ARDE PS 108","2021-06-08T06:49:13Z","2016-11-24T06:07:44Z","2021-06-08T06:49:13Z","2016-11-24T06:07:44Z",,,"Made available in DSpace on 2016-11-24T06:07:44Z (GMT). No. of bitstreams: 1
ss00430.pdf: 1043095 bytes, checksum: 9a11b178576e40096d35657be12ddbdf (MD5)||Made available in DSpace on 2021-06-08T06:49:13Z (GMT). No. of bitstreams: 1
ss00430.pdf: 1043095 bytes, checksum: 9a11b178576e40096d35657be12ddbdf (MD5)","http://localhost:8080/xmlui/handle/108/268","ardedig","CARTRIDGE SEAT EJECTION PRIMARY NO.3 MK.2-1 & CARTRIDGE SEAT EJECTION SECONDARY NO.3 MK.3-4 FOR HUNTER F-56 AIRCRAFT EMPTY",
"859d7e8b-ec7e-4a31-a704-f6b78b57295e","108/45",,"ARDE SPEC 428","2021-06-08T06:48:15Z","2016-11-24T06:07:28Z","2021-06-08T06:48:15Z","2016-11-24T06:07:28Z",,"1989","Made available in DSpace on 2016-11-24T06:07:28Z (GMT). No. of bitstreams: 1
ss00092.pdf: 2579310 bytes, checksum: 982e078ac105f587c89171e49ac55824 (MD5)
  Previous issue date: 1989||Made available in DSpace on 2021-06-08T06:48:15Z (GMT). No. of bitstreams: 1
ss00092.pdf: 2579310 bytes, checksum: 982e078ac105f587c89171e49ac55824 (MD5)
  Previous issue date: 1989","http://localhost:8080/xmlui/handle/108/164","ARDE/SPECN/428||ardedig","MORTAR BOMB 120MM SCREENING SMOKE 1A EMPTY",
"863330dd-79fa-4b53-97a7-fbab7dcc07f2","108/45",,"ARDE SPEC 441","2021-06-08T06:48:49Z","2016-11-24T06:07:46Z","2021-06-08T06:48:49Z","2016-11-24T06:07:46Z",,,"Made available in DSpace on 2016-11-24T06:07:46Z (GMT). No. of bitstreams: 1
ss02507.pdf: 4407111 bytes, checksum: b2756c006cbbd797551537bcbe18ce37 (MD5)||Made available in DSpace on 2021-06-08T06:48:49Z (GMT). No. of bitstreams: 1
ss02507.pdf: 4407111 bytes, checksum: b2756c006cbbd797551537bcbe18ce37 (MD5)","http://localhost:8080/xmlui/handle/108/288","ARDE/SPECN/441||ardedig","MECHANISM 80 SECONDS NO.1A (M.R)",
"864dbc27-68ae-4e05-9e25-56be2a6f1408","108/45",,"ARDE PS 90","2021-06-08T06:50:21Z","2016-11-24T06:07:54Z","2021-06-08T06:50:21Z","2016-11-24T06:07:54Z",,"1970","Made available in DSpace on 2016-11-24T06:07:54Z (GMT). No. of bitstreams: 1
ss00136.pdf: 1970803 bytes, checksum: 1958eefaf9c1070d2334c7a81d2ad9cb (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:50:21Z (GMT). No. of bitstreams: 1
ss00136.pdf: 1970803 bytes, checksum: 1958eefaf9c1070d2334c7a81d2ad9cb (MD5)
  Previous issue date: 1970","http://localhost:8080/xmlui/handle/108/329","ardedig","Head rocket aircraft 68mm type A - practice - (filled with HE substitute)",
"8874cc63-27f5-4bdc-9464-529fa15eb808","108/45",,"ARDE SPEC 286","2021-06-08T06:53:06Z","2016-11-24T06:07:20Z","2021-06-08T06:53:06Z","2016-11-24T06:07:20Z",,"1982","Made available in DSpace on 2016-11-24T06:07:20Z (GMT). No. of bitstreams: 1
ss03060.pdf: 29914138 bytes, checksum: 549aeef6bfbbd5757b219a6063c79fd0 (MD5)
  Previous issue date: 1982||Made available in DSpace on 2021-06-08T06:53:06Z (GMT). No. of bitstreams: 1
ss03060.pdf: 29914138 bytes, checksum: 549aeef6bfbbd5757b219a6063c79fd0 (MD5)
  Previous issue date: 1982","http://localhost:8080/xmlui/handle/108/117","ARDE/SPECN/286||ardedig","SMOKE PELLETS TYPE A AND B FOR CARTRIDGE SUBMERGED EJECTOR SIGNAL (SMOKE) - GREEN AND YELLOW",
"88fbf391-5d40-4adf-a3cb-ca067cac8619","108/45",,"ARDE PS 231","2021-06-08T06:51:33Z","2016-11-24T06:08:20Z","2021-06-08T06:51:33Z","2016-11-24T06:08:20Z",,"1992","Made available in DSpace on 2016-11-24T06:08:20Z (GMT). No. of bitstreams: 1
ss02824.pdf: 7271201 bytes, checksum: 85ec47e5fc98027c7eafbcf4ee1aa204 (MD5)
  Previous issue date: 1992||Made available in DSpace on 2021-06-08T06:51:33Z (GMT). No. of bitstreams: 1
ss02824.pdf: 7271201 bytes, checksum: 85ec47e5fc98027c7eafbcf4ee1aa204 (MD5)
  Previous issue date: 1992","http://localhost:8080/xmlui/handle/108/503","ardedig","HE shell 30mm filled (prov)",
"8d3269a0-5319-4d80-9562-17b169b5a91a","108/45",,"ARDE/SPECN/664","2021-06-08T06:50:43Z","2016-11-24T06:08:13Z","2021-06-08T06:50:43Z","2016-11-24T06:08:13Z",,"2008","Made available in DSpace on 2016-11-24T06:08:13Z (GMT). No. of bitstreams: 1
sp08113.pdf: 1319623 bytes, checksum: d204927b0ba7671d67b28bcbe120cdbe (MD5)
  Previous issue date: 2008||Made available in DSpace on 2021-06-08T06:50:43Z (GMT). No. of bitstreams: 1
sp08113.pdf: 1319623 bytes, checksum: d204927b0ba7671d67b28bcbe120cdbe (MD5)
  Previous issue date: 2008","http://localhost:8080/xmlui/handle/108/457","ARDE/SPEC/664||ardedig","Specification to govern manufacture, inspection, proof, marking and supply of cartridge seat ejection guillotine (CSEG) No. 1 Mk 2 for KIRAN aircraft (Filled Assembly)",
"8d3559c8-c633-44a8-a475-9f633c8f1285","108/45",,"ARDE PS 95","2021-06-08T06:49:07Z","2016-11-24T06:08:08Z","2021-06-08T06:49:07Z","2016-11-24T06:08:08Z",,,"Made available in DSpace on 2016-11-24T06:08:08Z (GMT). No. of bitstreams: 1
ss00419.pdf: 11378641 bytes, checksum: 1273cc5c2e46cf2dba98e5ddaee87f7b (MD5)||Made available in DSpace on 2021-06-08T06:49:07Z (GMT). No. of bitstreams: 1
ss00419.pdf: 11378641 bytes, checksum: 1273cc5c2e46cf2dba98e5ddaee87f7b (MD5)","http://localhost:8080/xmlui/handle/108/417","ardedig","CARTRIDGE JETTISONING DROP TANK AND TANK ADAPTER I-20 FOR HF-24 AIRCRAFT EMPTY",
"8d4d440d-ccf6-4695-a2c2-7276d22cdc6b","108/45",,"ARDE SPEC 146","2021-06-08T06:49:41Z","2016-11-24T06:08:10Z","2021-06-08T06:49:41Z","2016-11-24T06:08:10Z",,,"Made available in DSpace on 2016-11-24T06:08:10Z (GMT). No. of bitstreams: 1
ss00178.pdf: 1210420 bytes, checksum: b2502b98746851de6e5259e855249fdd (MD5)||Made available in DSpace on 2021-06-08T06:49:41Z (GMT). No. of bitstreams: 1
ss00178.pdf: 1210420 bytes, checksum: b2502b98746851de6e5259e855249fdd (MD5)","http://localhost:8080/xmlui/handle/108/431","ARDE/SPECN/146||ardedig","CARTRIDGE SEAT EJECTION GUILLOTINE NO.2 MK.2 FOR HF-24 & HJT-16 AIRCRAFT INDIGENOUS FILLED",
"8df68eaf-5160-43f3-b0bf-ec0dd7969a69","108/45",,"ARDE/SPECN/564","2021-06-08T06:51:20Z","2016-11-24T06:08:15Z","2021-06-08T06:51:20Z","2016-11-24T06:08:15Z",,"1996","Made available in DSpace on 2016-11-24T06:08:15Z (GMT). No. of bitstreams: 1
sp07451.pdf: 1049639 bytes, checksum: f577d3d9f269a246a615a4d219c5dd2e (MD5)
  Previous issue date: 1996||Made available in DSpace on 2021-06-08T06:51:20Z (GMT). No. of bitstreams: 1
sp07451.pdf: 1049639 bytes, checksum: f577d3d9f269a246a615a4d219c5dd2e (MD5)
  Previous issue date: 1996","http://localhost:8080/xmlui/handle/108/472","ARDE/SPEC/564||ardedig","Specification to govern manufacture, assembly,inspection and testing of two pin adapter assembly : Sitafal (Drg No 01 16 00 00 00 00 )",
"8e447b0e-a656-4edf-bed7-f4de9ed2145e","108/45",,"ARDE SPEC 454","2021-06-08T06:50:47Z","2016-11-24T06:08:10Z","2021-06-08T06:50:47Z","2016-11-24T06:08:10Z",,,"Made available in DSpace on 2016-11-24T06:08:10Z (GMT). No. of bitstreams: 1
ss02843.pdf: 3064817 bytes, checksum: 7f24b1323a915da0205b3a09233c0de3 (MD5)||Made available in DSpace on 2021-06-08T06:50:47Z (GMT). No. of bitstreams: 1
ss02843.pdf: 3064817 bytes, checksum: 7f24b1323a915da0205b3a09233c0de3 (MD5)","http://localhost:8080/xmlui/handle/108/438","ARDE/SPECN/454||ardedig","FILLING,INSPECTION,MARKING & SUPPLY OF CARTRIDGE CANOPY JETTISONING PRIMARY BREECH (CCC,P,B) NO.3 MK.2 FOR JAGUAR AIRCRAFT (FILLED ASSEMBLY)",
"8eba2d1f-fb6b-4ba9-93c6-10a0ece57c27","108/45",,"ARDE PS 58","2021-06-08T06:48:56Z","2016-11-24T06:07:41Z","2021-06-08T06:48:56Z","2016-11-24T06:07:41Z",,"1973","Made available in DSpace on 2016-11-24T06:07:41Z (GMT). No. of bitstreams: 1
ss00387.pdf: 3201231 bytes, checksum: cb7ebc09861778bfec792a3fce3be5c1 (MD5)
  Previous issue date: 1973||Made available in DSpace on 2021-06-08T06:48:56Z (GMT). No. of bitstreams: 1
ss00387.pdf: 3201231 bytes, checksum: cb7ebc09861778bfec792a3fce3be5c1 (MD5)
  Previous issue date: 1973","http://localhost:8080/xmlui/handle/108/249","ardedig","CARTRIDGE SEAT EJECTION DROGUE NO.1. MK.1 FOR GNAT AIRCRAFT EMPTY",
"8f5d8c87-c01b-4ded-b053-e81a6088584b","108/45",,"ARDE SPEC 474","2021-06-08T06:48:14Z","2016-11-24T06:07:09Z","2021-06-08T06:48:14Z","2016-11-24T06:07:09Z",,"1992","Made available in DSpace on 2016-11-24T06:07:09Z (GMT). No. of bitstreams: 1
ss02809.pdf: 4714565 bytes, checksum: 59c15996497e160e71e6812a02a98e32 (MD5)
  Previous issue date: 1992||Made available in DSpace on 2021-06-08T06:48:14Z (GMT). No. of bitstreams: 1
ss02809.pdf: 4714565 bytes, checksum: 59c15996497e160e71e6812a02a98e32 (MD5)
  Previous issue date: 1992","http://localhost:8080/xmlui/handle/108/48","ARDE/SPECN/474||ardedig","Free swimmers distress signal-specification to govern mixing,pressing,inspection and proof of smoke pellets",
"8f7a5603-a73b-4fe8-a72d-20b100c34dee","108/45",,"ARDE SPEC 91","2021-06-08T06:49:02Z","2016-11-24T06:07:43Z","2021-06-08T06:49:02Z","2016-11-24T06:07:43Z",,"1970","Made available in DSpace on 2016-11-24T06:07:43Z (GMT). No. of bitstreams: 1
ss00138.pdf: 6457078 bytes, checksum: b64d9d457d429713b8490b1961d28707 (MD5)
  Previous issue date: 1970||Made available in DSpace on 2021-06-08T06:49:02Z (GMT). No. of bitstreams: 1
ss00138.pdf: 6457078 bytes, checksum: b64d9d457d429713b8490b1961d28707 (MD5)
  Previous issue date: 1970","http://localhost:8080/xmlui/handle/108/267","ARDE/SPECN/91||ardedig","HEAD HE FOR ROCKET AIRCRAFT 68MM TYPE A - HE",
"8ff22899-fd9e-40f4-bbfb-370d34ba699c","108/45",,"ARDE SPEC 206A","2021-06-08T06:48:36Z","2016-11-24T06:07:11Z","2021-06-08T06:48:36Z","2016-11-24T06:07:11Z",,"1994","Made available in DSpace on 2016-11-24T06:07:11Z (GMT). No. of bitstreams: 1
ss03080.pdf: 367738 bytes, checksum: 484770dd62fde0ff47c77a24cb67310d (MD5)
  Previous issue date: 1994||Made available in DSpace on 2021-06-08T06:48:36Z (GMT). No. of bitstreams: 1
ss03080.pdf: 367738 bytes, checksum: 484770dd62fde0ff47c77a24cb67310d (MD5)
  Previous issue date: 1994","http://localhost:8080/xmlui/handle/108/62","ARDE/SPECN/206A||ardedig","Cartridges submerged ejector signals (Red, Green and Yellow) - Top assembly",
"902083e7-4169-4426-865a-6253288854ac","108/45",,"ARDE SPEC 27  &  ARDE PS 11  &  12","2021-06-08T06:51:10Z","2016-11-24T06:08:00Z","2021-06-08T06:51:10Z","2016-11-24T06:08:00Z",,"1966","Made available in DSpace on 2016-11-24T06:08:00Z (GMT). No. of bitstreams: 1
ss00027.pdf: 7315588 bytes, checksum: 7f05392e4b795da60af3ca25b6d710cb (MD5)
  Previous issue date: 1966||Made available in DSpace on 2021-06-08T06:51:10Z (GMT). No. of bitstreams: 1
ss00027.pdf: 7315588 bytes, checksum: 7f05392e4b795da60af3ca25b6d710cb (MD5)
  Previous issue date: 1966","http://localhost:8080/xmlui/handle/108/364","ARDE/SPECN/27||ardedig","SS000027",
"904f57e1-40bb-4f71-995b-57a4d720264a","108/45",,"ARDE SPEC 60  &  ARDE PS 27","2021-06-08T06:48:18Z","2016-11-24T06:07:35Z","2021-06-08T06:48:18Z","2016-11-24T06:07:35Z",,"1969","Made available in DSpace on 2016-11-24T06:07:35Z (GMT). No. of bitstreams: 1
ss00120.pdf: 48905003 bytes, checksum: 6cda0e6896f6778bee3a8bf8b3794122 (MD5)
  Previous issue date: 1969||Made available in DSpace on 2021-06-08T06:48:18Z (GMT). No. of bitstreams: 1
ss00120.pdf: 48905003 bytes, checksum: 6cda0e6896f6778bee3a8bf8b3794122 (MD5)
  Previous issue date: 1969","http://localhost:8080/xmlui/handle/108/208","ARDE/SPECN/60||ardedig","SUPPLEMENTARY SAFETY DEVICE FOR USE WITH FUZE M111 A2",
"9076ecfd-5f6a-48ca-9fd3-84d8b249e934","108/45",,"ARDE SPEC 333","2021-06-08T06:49:16Z","2016-11-24T06:07:40Z","2021-06-08T06:49:16Z","2016-11-24T06:07:40Z",,,"Made available in DSpace on 2016-11-24T06:07:40Z (GMT). No. of bitstreams: 1
ss00336.pdf: 8146994 bytes, checksum: cb24a292d570aa03f9382094f4edfc70 (MD5)||Made available in DSpace on 2021-06-08T06:49:16Z (GMT). No. of bitstreams: 1
ss00336.pdf: 8146994 bytes, checksum: cb24a292d570aa03f9382094f4edfc70 (MD5)","http://localhost:8080/xmlui/handle/108/245","ARDE/SPECN/333||ardedig","TAIL UNIT NO.1121",
"918ad37f-6d52-4f63-a38b-487207d2c678","108/45",,"ARDE PS 54","2021-06-08T06:48:16Z","2016-11-24T06:08:06Z","2021-06-08T06:48:16Z","2016-11-24T06:08:06Z",,,"Made available in DSpace on 2016-11-24T06:08:06Z (GMT). No. of bitstreams: 1
ss00383.pdf: 10508049 bytes, checksum: baa560caf19130fa005fe25323839d5b (MD5)||Made available in DSpace on 2021-06-08T06:48:16Z (GMT). No. of bitstreams: 1
ss00383.pdf: 10508049 bytes, checksum: baa560caf19130fa005fe25323839d5b (MD5)","http://localhost:8080/xmlui/handle/108/401","ardedig","SIMULATOR 120MM MORTAR FIRE CHARGE IV AND V",
"926039b6-8c67-4392-94db-1316dab7480c","108/45",,"ARDE SPEC 145","2021-06-08T06:51:29Z","2016-11-24T06:08:16Z","2021-06-08T06:51:29Z","2016-11-24T06:08:16Z",,,"Made available in DSpace on 2016-11-24T06:08:16Z (GMT). No. of bitstreams: 1
ss00177.pdf: 5440061 bytes, checksum: 3e2165bfe99613db2e9bec386d2b31fc (MD5)||Made available in DSpace on 2021-06-08T06:51:29Z (GMT). No. of bitstreams: 1
ss00177.pdf: 5440061 bytes, checksum: 3e2165bfe99613db2e9bec386d2b31fc (MD5)","http://localhost:8080/xmlui/handle/108/483","ARDE/SPECN/145||ardedig","CARTRIDGE SEAT EJECTION GUILLOTINE NO.2 MK.2 FOR HF-24 & HJT-16 AIRCRAFT INDIGENOUS EMPTY",
"929e56ef-0290-44c6-8cd9-87fa0fe5b71d","108/45",,"ARDE SPEC 458","2021-06-08T06:47:53Z","2016-11-24T06:07:22Z","2021-06-08T06:47:53Z","2016-11-24T06:07:22Z",,,"Made available in DSpace on 2016-11-24T06:07:22Z (GMT). No. of bitstreams: 1
ss02841.pdf: 1878073 bytes, checksum: 76552bc2b011089bda6fc20cf43c21e7 (MD5)||Made available in DSpace on 2021-06-08T06:47:53Z (GMT). No. of bitstreams: 1
ss02841.pdf: 1878073 bytes, checksum: 76552bc2b011089bda6fc20cf43c21e7 (MD5)","http://localhost:8080/xmlui/handle/108/125","ARDE/SPECN/458||ardedig","FILLING,INSPECTION, MARKING & SUPPLY OF CARTRIDGE CANOPY JETTISONING, SECONDARY , JACK (CCJ,S,J) NO.1 MK.1 FOR KIRAN AND JAGUAR AIRCRAFT (FILLED ASSEMBLY)",
"934cf7f1-f5a7-458d-b62a-9012238378b4","108/45",,"ARDE/SPECN/631","2021-06-08T06:48:17Z","2016-11-24T06:07:20Z","2021-06-08T06:48:17Z","2016-11-24T06:07:20Z",,"2003","Made available in DSpace on 2016-11-24T06:07:20Z (GMT). No. of bitstreams: 1
sp07180.pdf: 1375190 bytes, checksum: ffb65518d62feeed3e96964b15dc554c (MD5)
  Previous issue date: 2003||Made available in DSpace on 2021-06-08T06:48:17Z (GMT). No. of bitstreams: 1
sp07180.pdf: 1375190 bytes, checksum: ffb65518d62feeed3e96964b15dc554c (MD5)
  Previous issue date: 2003","http://localhost:8080/xmlui/handle/108/115","ARDE/SPEC/631||ardedig","Specification to govern manufacture ,inspection, proof and supply of cartridge initiator seat pan (CISP) for Sea Harr iera/c (Filled Assembly) (SEC/REF NO: 312K/90-7)",
"936156fa-6a01-479c-a740-4eb615f28048","108/45",,"ARDE SPEC 349","2021-06-08T06:50:49Z","2016-11-24T06:07:58Z","2021-06-08T06:50:49Z","2016-11-24T06:07:58Z",,"1986","Made available in DSpace on 2016-11-24T06:07:58Z (GMT). No. of bitstreams: 1
ss00345.pdf: 3082883 bytes, checksum: 162e750171ccb01e0c1680c879da014f (MD5)
  Previous issue date: 1986||Made available in DSpace on 2021-06-08T06:50:49Z (GMT). No. of bitstreams: 1
ss00345.pdf: 3082883 bytes, checksum: 162e750171ccb01e0c1680c879da014f (MD5)
  Previous issue date: 1986","http://localhost:8080/xmlui/handle/108/351","ARDE/SPECN/349||ardedig","MORTAR BOMB 51MM HE INERT EMPTY",
"93ceea6d-3518-46f7-9fc1-7438083698db","108/45",,"ARDE PS 193","2021-06-08T06:51:26Z","2016-11-24T06:08:15Z","2021-06-08T06:51:26Z","2016-11-24T06:08:15Z",,"1988","Made available in DSpace on 2016-11-24T06:08:15Z (GMT). No. of bitstreams: 1
ss00494.pdf: 23181921 bytes, checksum: be387d00785a2f4afe922031dd6e793c (MD5)
  Previous issue date: 1988||Made available in DSpace on 2021-06-08T06:51:26Z (GMT). No. of bitstreams: 1
ss00494.pdf: 23181921 bytes, checksum: be387d00785a2f4afe922031dd6e793c (MD5)
  Previous issue date: 1988","http://localhost:8080/xmlui/handle/108/478","ardedig","CARTRIDGE QF 30MM TRACER",
"93df7cf1-a2b1-4fe3-989f-7c4a8511d00e","108/45",,"ARDE PS 160","2021-06-08T06:49:10Z","2016-11-24T06:07:12Z","2021-06-08T06:49:10Z","2016-11-24T06:07:12Z",,"1984","Made available in DSpace on 2016-11-24T06:07:12Z (GMT). No. of bitstreams: 1
ss00471.pdf: 1307490 bytes, checksum: e7b88dc73031b8220b9aa04bc9fced5c (MD5)
  Previous issue date: 1984||Made available in DSpace on 2021-06-08T06:49:10Z (GMT). No. of bitstreams: 1
ss00471.pdf: 1307490 bytes, checksum: e7b88dc73031b8220b9aa04bc9fced5c (MD5)
  Previous issue date: 1984","http://localhost:8080/xmlui/handle/108/64","ardedig","PREFRAGMENTED HE SHELL 76.2MM EMPTY",
"94e7a3cc-07e3-477c-84e7-62d0ecc990f4","108/45",,"ARDE SPEC 168","2021-06-08T06:48:16Z","2016-11-24T06:07:24Z","2021-06-08T06:48:16Z","2016-11-24T06:07:24Z",,"1976","Made available in DSpace on 2016-11-24T06:07:24Z (GMT). No. of bitstreams: 1
ss00200.pdf: 460684 bytes, checksum: 0c46d8c39c63f7c9b547be2dd971252e (MD5)
  Previous issue date: 1976||Made available in DSpace on 2021-06-08T06:48:16Z (GMT). No. of bitstreams: 1
ss00200.pdf: 460684 bytes, checksum: 0c46d8c39c63f7c9b547be2dd971252e (MD5)
  Previous issue date: 1976","http://localhost:8080/xmlui/handle/108/145","ARDE/SPECN/168||ardedig","CARTRIDGE INDIGENOUS PP=) OPERATING AIR INTAKE SHUTTER FOR FIRE EXTINGUISHING SYSTEM OF THE S-22 AIRCRAFT EMPTY",
"9527d3b6-7535-46ef-99fa-c2844f37eced","108/45",,"ARDE PS 76","2021-06-08T06:50:10Z","2016-11-24T06:07:55Z","2021-06-08T06:50:10Z","2016-11-24T06:07:55Z",,,"Made available in DSpace on 2016-11-24T06:07:55Z (GMT). No. of bitstreams: 1
ss00406.pdf: 3673101 bytes, checksum: c6b6568af975d079e1d5d18fb82ee8a7 (MD5)||Made available in DSpace on 2021-06-08T06:50:10Z (GMT). No. of bitstreams: 1
ss00406.pdf: 3673101 bytes, checksum: c6b6568af975d079e1d5d18fb82ee8a7 (MD5)","http://localhost:8080/xmlui/handle/108/342","ardedig","CARTRIDGE INDIGENOUS PP-9 OPERATING AIR INTAKE SHUTTER FOR FIRE EXTINGUISHING SYSTEM OF THE S-22 AIRCRAFT FILLED",
