id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.publisher[en_US],dc.subject[],dc.title[],dc.title[en_US]
"e701bcb0-c6b0-40c7-bfd1-016aeb8b45cd","108/22","ASM HB Volume 9 : Metallography and Microstructures : Metallographic Techniques","2021-05-11T09:16:09Z","2016-12-06T04:06:00Z","2021-05-11T09:16:09Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0003786.pdf: 345011 bytes, checksum: a8ae971a90137cdf3aa7a7fc385ce7be (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:09Z (GMT). No. of bitstreams: 1
asmhba0003786.pdf: 345011 bytes, checksum: a8ae971a90137cdf3aa7a7fc385ce7be (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34911",,"ASM HB Volume 9||Metallographic Techniques","Mounting of Specimens",
"67d42aa1-3672-43df-a9d2-8fdfba9d4894","108/22","ASM HB Volume 20 : Materials Selection and Design : Manufacturing Aspects of Design","2021-05-11T09:16:11Z","2016-12-06T04:06:00Z","2021-05-11T09:16:11Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0002483.pdf: 1435904 bytes, checksum: 89e5a60ea005af3a91f1c30069df11d2 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:11Z (GMT). No. of bitstreams: 1
asmhba0002483.pdf: 1435904 bytes, checksum: 89e5a60ea005af3a91f1c30069df11d2 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34908",,"ASM HB Volume 20||Manufacturing Aspects of Design","Manufacturing Cost Estimating",
"3adfc749-ffe9-4a47-b716-76b9ee488cf7","108/22","ASM HB Volume 9 : Metallography and Microstructures : Metallography and Microstructures of Nonferrous Alloys","2021-05-11T09:16:12Z","2016-12-06T04:06:00Z","2021-05-11T09:16:12Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0003781.pdf: 1313632 bytes, checksum: 3c2ac1fefa17635dae0c4faddbde62d8 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:12Z (GMT). No. of bitstreams: 1
asmhba0003781.pdf: 1313632 bytes, checksum: 3c2ac1fefa17635dae0c4faddbde62d8 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34903",,"ASM HB Volume 9||Metallography and Microstructures of Nonferrous Alloys","Metallography and Microstructures of Zinc and Its Alloys",
"cbbea27b-fbe0-4c56-9974-52d70b0330e6","108/22","ASM HB Volume 5 : Surface Engineering : Dip, Barrier, and Chemical Conversion Coatings","2021-05-11T09:16:13Z","2016-12-06T04:06:00Z","2021-05-11T09:16:13Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0001279.pdf: 1036716 bytes, checksum: 8e9013c56551199320b8857f06a94e67 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:13Z (GMT). No. of bitstreams: 1
asmhba0001279.pdf: 1036716 bytes, checksum: 8e9013c56551199320b8857f06a94e67 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34910",,"ASM HB Volume 5||Dip, Barrier, and Chemical Conversion Coatings","Porcelain Enameling",
"ef1e8e51-cf90-45ed-bcb1-257c053d04c5","108/22","ASM HB Volume 20 : Materials Selection and Design : The Design Process","2021-05-11T09:16:15Z","2016-12-06T04:06:00Z","2021-05-11T09:16:15Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0002424.pdf: 1448305 bytes, checksum: f37e7009d99ee758a27764b97d7736d4 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:15Z (GMT). No. of bitstreams: 1
asmhba0002424.pdf: 1448305 bytes, checksum: f37e7009d99ee758a27764b97d7736d4 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34905",,"ASM HB Volume 20||The Design Process","Overview of the Design Process",
"d444a651-fc12-431f-8664-9c54ff3e7e51","108/22","ASM HB Volume 20 : Materials Selection and Design : The Materials Selection Process","2021-05-11T09:16:16Z","2016-12-06T04:06:00Z","2021-05-11T09:16:16Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0002450.pdf: 2095608 bytes, checksum: 00eb45d697594c6801db63e2e9177651 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:16Z (GMT). No. of bitstreams: 1
asmhba0002450.pdf: 2095608 bytes, checksum: 00eb45d697594c6801db63e2e9177651 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34912",,"ASM HB Volume 20||The Materials Selection Process","Overview of the Materials Selection Process",
"0d3af98a-1fa5-415c-b897-94a916721746","108/22","ASM HB Volume 9 : Metallography and Microstructures : Metallographic Techniques","2021-05-11T09:16:17Z","2016-12-06T04:06:00Z","2021-05-11T09:16:17Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0003752.pdf: 1592162 bytes, checksum: f837a9beb6ef3965416a826bff3b2e72 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:17Z (GMT). No. of bitstreams: 1
asmhba0003752.pdf: 1592162 bytes, checksum: f837a9beb6ef3965416a826bff3b2e72 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34913",,"ASM HB Volume 9||Metallographic Techniques","Color Metallography",
"88b235b0-62ff-4947-8cbd-e9f5311b12c4","108/22","ASM HB Volume 10 : Materials Characterizations : Methods Based on Sputtering or Scattering Phenomena","2021-05-11T09:16:18Z","2016-12-06T04:06:05Z","2021-05-11T09:16:18Z","2016-12-06T04:06:05Z","2010","Made available in DSpace on 2016-12-06T04:06:05Z (GMT). No. of bitstreams: 1
asmhba0001772.pdf: 2091213 bytes, checksum: fa39ff4346a5fce12c7ca503ef0c0416 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:18Z (GMT). No. of bitstreams: 1
asmhba0001772.pdf: 2091213 bytes, checksum: fa39ff4346a5fce12c7ca503ef0c0416 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34978",,"ASM HB Volume 10||Methods Based on Sputtering or Scattering Phenomena","Field Ion Microscopy and Atom Probe Microanalysis",
"4c3f2815-7474-4c48-b1b0-0ac95b5cdb6a","108/22","ASM HB Volume 6 : Welding, Brazing, and Soldering : Solid-State Welding, Brazing, and Soldering Processes","2021-05-11T09:16:20Z","2016-12-06T04:06:02Z","2021-05-11T09:16:20Z","2016-12-06T04:06:02Z","2010","Made available in DSpace on 2016-12-06T04:06:02Z (GMT). No. of bitstreams: 1
asmhba0001402.pdf: 491163 bytes, checksum: 4fdfe03da2d65eec15c52cfb3e1b0557 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:20Z (GMT). No. of bitstreams: 1
asmhba0001402.pdf: 491163 bytes, checksum: 4fdfe03da2d65eec15c52cfb3e1b0557 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34938",,"ASM HB Volume 6||Solid-State Welding, Brazing, and Soldering Processes","Vapor-Phase Soldering",
"eacb339f-f4cb-4a58-a63f-c2993457cc21","108/22","ASM HB Volume 14B : Metalworking: Sheet Forming : Tooling and Lubrication for Forming of Sheet, Strip and Plate","2021-05-11T09:16:21Z","2016-12-06T04:06:01Z","2021-05-11T09:16:21Z","2016-12-06T04:06:01Z","2010","Made available in DSpace on 2016-12-06T04:06:01Z (GMT). No. of bitstreams: 1
asmhba0005148.pdf: 461419 bytes, checksum: 11edc3bee07eaa04a2e955293178b247 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:21Z (GMT). No. of bitstreams: 1
asmhba0005148.pdf: 461419 bytes, checksum: 11edc3bee07eaa04a2e955293178b247 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34931",,"ASM HB Volume 14B||Tooling and Lubrication for Forming of Sheet, Strip and Plate","Selection of Materials for Deep-Drawing Dies",
"770611f3-dc00-4810-9bfb-f93ac9948de2","108/22","ASM HB Volume 16 : Machining : Nontraditional Machining Processes","2021-05-11T09:16:22Z","2016-12-06T04:03:57Z","2021-05-11T09:16:22Z","2016-12-06T04:03:57Z","2010","Made available in DSpace on 2016-12-06T04:03:57Z (GMT). No. of bitstreams: 1
asmhba0002160.pdf: 964663 bytes, checksum: 5c12e25ccc76c536b96fccfb454f0f29 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:22Z (GMT). No. of bitstreams: 1
asmhba0002160.pdf: 964663 bytes, checksum: 5c12e25ccc76c536b96fccfb454f0f29 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33225",,"ASM HB Volume 16||Nontraditional Machining Processes","Electrochemical Machining",
"9cdc3ace-c514-4494-a511-7b5ba7e517d0","108/22","ASM HB Volume 9 : Metallography and Microstructures : Metallographic Techniques","2021-05-11T09:16:24Z","2016-12-06T04:06:00Z","2021-05-11T09:16:24Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0003760.pdf: 1506903 bytes, checksum: 8eb3ab1d075df18471a479805074edfd (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:24Z (GMT). No. of bitstreams: 1
asmhba0003760.pdf: 1506903 bytes, checksum: 8eb3ab1d075df18471a479805074edfd (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34914",,"ASM HB Volume 9||Metallographic Techniques","Three-Dimensional Microscopy",
"512e1ee6-233a-4100-8e99-25ecde0c167d","108/22","ASM HB Volume 6 : Welding, Brazing, and Soldering : American Welding Society Definitions","2021-05-11T09:16:25Z","2016-12-06T04:06:01Z","2021-05-11T09:16:25Z","2016-12-06T04:06:01Z","2010","Made available in DSpace on 2016-12-06T04:06:01Z (GMT). No. of bitstreams: 1
b06gloss.pdf: 768337 bytes, checksum: 120524825664158dfc83d7a13e00b1ea (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:25Z (GMT). No. of bitstreams: 1
b06gloss.pdf: 768337 bytes, checksum: 120524825664158dfc83d7a13e00b1ea (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34923",,"ASM HB Volume 6||Vol 6 American Welding Society Definitions","Glossary of Terms",
"e3e953c9-1cae-4df4-ae01-a686c5c5c416","108/22","ASM HB Volume 6 : Welding, Brazing, and Soldering : Practice Considerations for Arc Welding","2021-05-11T09:16:26Z","2016-12-06T04:06:06Z","2021-05-11T09:16:26Z","2016-12-06T04:06:06Z","2010","Made available in DSpace on 2016-12-06T04:06:06Z (GMT). No. of bitstreams: 1
asmhba0001442.pdf: 3033100 bytes, checksum: aa0d204bc00559b421fea128a2357626 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:26Z (GMT). No. of bitstreams: 1
asmhba0001442.pdf: 3033100 bytes, checksum: aa0d204bc00559b421fea128a2357626 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/35000",,"ASM HB Volume 6||Practice Considerations for Arc Welding","Hardfacing, Weld Cladding, and Dissimilar Metal Joining",
"e2658514-be4e-436b-99db-1f6e3efad0b9","108/22","ASM HB Volume 6 : Welding, Brazing, and Soldering : Special Welding and Joining Topics","2021-05-11T09:16:27Z","2016-12-06T04:06:03Z","2021-05-11T09:16:27Z","2016-12-06T04:06:03Z","2010","Made available in DSpace on 2016-12-06T04:06:03Z (GMT). No. of bitstreams: 1
asmhba0001465.pdf: 703566 bytes, checksum: 6544052a82405505c4890edbdf606169 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:27Z (GMT). No. of bitstreams: 1
asmhba0001465.pdf: 703566 bytes, checksum: 6544052a82405505c4890edbdf606169 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34951",,"ASM HB Volume 6||Special Welding and Joining Topics","Welding in Space and Low-Gravity Environments",
"aa7048c6-fe5b-4c3e-af8a-32776b082e6d","108/22","ASM HB Volume 20 : Materials Selection and Design : The Materials Selection Process","2021-05-11T09:16:28Z","2016-12-06T04:06:04Z","2021-05-11T09:16:28Z","2016-12-06T04:06:04Z","2010","Made available in DSpace on 2016-12-06T04:06:04Z (GMT). No. of bitstreams: 1
asmhba0002452.pdf: 2549318 bytes, checksum: ca454cd359b855435b9eedc9613eab4a (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:28Z (GMT). No. of bitstreams: 1
asmhba0002452.pdf: 2549318 bytes, checksum: ca454cd359b855435b9eedc9613eab4a (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34971",,"ASM HB Volume 20||The Materials Selection Process","Material Property Charts",
"c3f10cd8-82b8-4440-85af-962922265598","108/22","ASM HB Volume 6 : Welding, Brazing, and Soldering : Selection of Stainless Steels","2021-05-11T09:16:30Z","2016-12-06T04:06:04Z","2021-05-11T09:16:30Z","2016-12-06T04:06:04Z","2010","Made available in DSpace on 2016-12-06T04:06:04Z (GMT). No. of bitstreams: 1
asmhba0001414.pdf: 1279564 bytes, checksum: 2bde67ba45dfa4b24b15cc812e6c10fc (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:30Z (GMT). No. of bitstreams: 1
asmhba0001414.pdf: 1279564 bytes, checksum: 2bde67ba45dfa4b24b15cc812e6c10fc (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34962",,"ASM HB Volume 6||Selection of Stainless Steels","Dissimilar Welds With Stainless Steels",
"680b9979-134b-49f9-835f-11ab7dc90f61","108/22","ASM HB Volume 20 : Materials Selection and Design : Effects of Composition, Processing, and Structure on Materials Properties","2021-05-11T09:16:31Z","2016-12-06T04:06:00Z","2021-05-11T09:16:31Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0002460.pdf: 3901537 bytes, checksum: 8bb36647d6c012316b20fd4d1808a3c2 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:31Z (GMT). No. of bitstreams: 1
asmhba0002460.pdf: 3901537 bytes, checksum: 8bb36647d6c012316b20fd4d1808a3c2 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34915",,"ASM HB Volume 20||Effects of Composition, Processing, and Structure on Materials Properties","Fundamental Structure-Property Relationships in Engineering Materials",
"e8bd7b26-af64-4211-bba1-136e3861d6cd","108/22","ASM HB Volume 15 : Casting : Molten Metal Processing and Handling","2021-05-11T09:16:33Z","2016-12-06T04:06:02Z","2021-05-11T09:16:33Z","2016-12-06T04:06:02Z","2010","Made available in DSpace on 2016-12-06T04:06:02Z (GMT). No. of bitstreams: 1
asmhba0005351.pdf: 1634820 bytes, checksum: 65b13591725e07c66912ee2d02a8c252 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:33Z (GMT). No. of bitstreams: 1
asmhba0005351.pdf: 1634820 bytes, checksum: 65b13591725e07c66912ee2d02a8c252 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34945",,"ASM HB Volume 15||Molten Metal Processing and Handling","Molten-Metal Filtration",
"7f4bee24-0ca5-4421-87ce-a9cdec9c8772","108/22","ASM HB Volume 9 : Metallography and Microstructures : Metallography and Microstructures of Nonferrous Alloys","2021-05-11T09:16:34Z","2016-12-06T04:06:01Z","2021-05-11T09:16:34Z","2016-12-06T04:06:01Z","2010","Made available in DSpace on 2016-12-06T04:06:01Z (GMT). No. of bitstreams: 1
asmhba0003780.pdf: 1809809 bytes, checksum: acfbb17d3934fdc4e5670471c6217635 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:34Z (GMT). No. of bitstreams: 1
asmhba0003780.pdf: 1809809 bytes, checksum: acfbb17d3934fdc4e5670471c6217635 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34924",,"ASM HB Volume 9||Metallography and Microstructures of Nonferrous Alloys","Metallography and Microstructures of Uranium and Its Alloys",
"37c85253-91a7-4b5f-ad24-411071cc0a0a","108/22","ASM HB Volume 6 : Welding, Brazing, and Soldering : Practice Considerations for Arc Welding","2021-05-11T09:16:35Z","2016-12-06T04:06:02Z","2021-05-11T09:16:35Z","2016-12-06T04:06:02Z","2010","Made available in DSpace on 2016-12-06T04:06:02Z (GMT). No. of bitstreams: 1
asmhba0001433.pdf: 1255289 bytes, checksum: 987fead8d7b7c7f6f7200f2d9c6b3db8 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:35Z (GMT). No. of bitstreams: 1
asmhba0001433.pdf: 1255289 bytes, checksum: 987fead8d7b7c7f6f7200f2d9c6b3db8 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34939",,"ASM HB Volume 6||Practice Considerations for Arc Welding","Welding of Low-Alloy Steels",
"2e7864d0-dfeb-4044-8014-44a7593c018d","108/22","ASM HB Volume 11 : Failure Analysis and Prevention : Corrosion-Related Failures","2021-05-11T09:16:37Z","2016-12-06T04:03:57Z","2021-05-11T09:16:37Z","2016-12-06T04:03:57Z","2010","Made available in DSpace on 2016-12-06T04:03:57Z (GMT). No. of bitstreams: 1
asmhba0003550.pdf: 89746 bytes, checksum: b22d7974a694417d03bf77e17194c4df (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:37Z (GMT). No. of bitstreams: 1
asmhba0003550.pdf: 89746 bytes, checksum: b22d7974a694417d03bf77e17194c4df (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/33226",,"ASM HB Volume 11||Corrosion-Related Failures","Effect of Environment on the Performance of Plastics",
"35ce80d6-4047-4233-b636-7a13e55cf2bc","108/22","ASM HB Volume 15 : Casting : Casting of Nonferrous Alloys","2021-05-11T09:16:38Z","2016-12-06T04:06:02Z","2021-05-11T09:16:38Z","2016-12-06T04:06:02Z","2010","Made available in DSpace on 2016-12-06T04:06:02Z (GMT). No. of bitstreams: 1
asmhba0005286.pdf: 775165 bytes, checksum: a812c0fc21750748e75556a6c34526a5 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:38Z (GMT). No. of bitstreams: 1
asmhba0005286.pdf: 775165 bytes, checksum: a812c0fc21750748e75556a6c34526a5 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34932",,"ASM HB Volume 15||Casting of Nonferrous Alloys","Aluminum Alloy Ingot Casting and Continuous Processes",
"11c4b51d-fa33-4364-a87d-7324c5436663","108/22","ASM HB Volume 10 : Materials Characterizations : Diffraction Methods","2021-05-11T09:16:39Z","2016-12-06T04:06:06Z","2021-05-11T09:16:39Z","2016-12-06T04:06:06Z","2010","Made available in DSpace on 2016-12-06T04:06:06Z (GMT). No. of bitstreams: 1
asmhba0001765.pdf: 1587611 bytes, checksum: a68373f5494c764c6921e4d9393671aa (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:39Z (GMT). No. of bitstreams: 1
asmhba0001765.pdf: 1587611 bytes, checksum: a68373f5494c764c6921e4d9393671aa (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34991",,"ASM HB Volume 10||Diffraction Methods","Neutron Diffraction",
"2debcb87-27a9-4294-8f85-2eb9ed392a99","108/22","ASM HB Volume 9 : Metallography and Microstructures : Metallurgy and Microstructure","2021-05-11T09:16:41Z","2016-12-06T04:06:00Z","2021-05-11T09:16:41Z","2016-12-06T04:06:00Z","2010","Made available in DSpace on 2016-12-06T04:06:00Z (GMT). No. of bitstreams: 1
asmhba0003725.pdf: 1417175 bytes, checksum: 8c36ce4b1d6fea095679b160c450a511 (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:41Z (GMT). No. of bitstreams: 1
asmhba0003725.pdf: 1417175 bytes, checksum: 8c36ce4b1d6fea095679b160c450a511 (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34916",,"ASM HB Volume 9||Metallurgy and Microstructure","Solidification Structures of Steels and Cast Irons",
"2db221b1-e682-47a4-afac-b2cebc58dd79","108/22","ASM HB Volume 15 : Casting : Nonferrous Alloy Castings","2021-05-11T09:16:42Z","2016-12-06T04:06:03Z","2021-05-11T09:16:42Z","2016-12-06T04:06:03Z","2010","Made available in DSpace on 2016-12-06T04:06:03Z (GMT). No. of bitstreams: 1
asmhba0005333.pdf: 264872 bytes, checksum: a3dd1e5583f8901f29a51674cd19a78f (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:42Z (GMT). No. of bitstreams: 1
asmhba0005333.pdf: 264872 bytes, checksum: a3dd1e5583f8901f29a51674cd19a78f (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34957",,"ASM HB Volume 15||Nonferrous Alloy Castings","Zinc and Zinc Alloy Castings",
"09a859ea-29f0-44d7-a249-0ac78e02472d","108/22","ASM HB Volume 6 : Welding, Brazing, and Soldering : Solid-State Welding, Brazing, and Soldering Processes","2021-05-11T09:16:43Z","2016-12-06T04:06:01Z","2021-05-11T09:16:43Z","2016-12-06T04:06:01Z","2010","Made available in DSpace on 2016-12-06T04:06:01Z (GMT). No. of bitstreams: 1
asmhba0001379.pdf: 782125 bytes, checksum: 4145f25b53b785cc8895e0d5a845133f (MD5)
  Previous issue date: 2010||Made available in DSpace on 2021-05-11T09:16:43Z (GMT). No. of bitstreams: 1
asmhba0001379.pdf: 782125 bytes, checksum: 4145f25b53b785cc8895e0d5a845133f (MD5)
  Previous issue date: 2010","http://localhost:8080/xmlui/handle/108/34925",,"ASM HB Volume 6||Solid-State Welding, Brazing, and Soldering Processes","Coextrusion Welding",
